Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
Netherlands,NLD,1993,278602.0,9802.0,0.0,111263.0,3995.0,112533.0,16687.0
Netherlands,NLD,1994,232818.0,10338.0,0.0,115784.0,4892.0,145332.0,20267.0
Netherlands,NLD,1995,249600.0,14165.0,0.0,111141.0,6902.0,120766.0,19457.0
Netherlands,NLD,1996,285334.0,12490.0,0.0,87362.0,6445.0,102124.0,16914.0
Netherlands,NLD,1997,313835.0,13681.0,0.0,91467.0,6032.0,105589.0,19406.0
Netherlands,NLD,1998,336830.0,12565.0,0.0,113017.0,5752.0,184428.0,4127.0
Netherlands,NLD,1999,320466.0,14448.0,0.0,122246.0,7131.0,155183.0,3897.0
Netherlands,NLD,2000,337135.0,12227.0,874.0,121987.0,8686.0,88895.0,1201.0
Netherlands,NLD,2001,358869.0,15270.0,341.0,139111.0,7839.0,51994.0,1781.0
Netherlands,NLD,2002,340561.0,12941.0,694.0,104868.0,8937.0,49014.0,1450.0
Netherlands,NLD,2003,374054.0,16105.0,443.0,121265.0,9874.0,69948.0,1132.0
Netherlands,NLD,2004,354019.0,15883.0,626.0,145971.0,10621.0,72274.0,840.0
Netherlands,NLD,2005,344562.0,17626.0,351.0,188371.0,10870.0,64813.0,172.0
Netherlands,NLD,2006,303093.0,16935.0,479.0,153013.0,13130.0,37562.0,60.0
Netherlands,NLD,2007,315786.0,18136.0,497.0,142682.0,11668.0,50336.0,281.0
Netherlands,NLD,2008,262252.0,16569.0,487.0,132163.0,10844.0,41245.0,134.0
Netherlands,NLD,2009,264762.0,20568.0,416.0,90971.0,10188.0,50708.0,266.0
Netherlands,NLD,2010,315248.0,20058.0,580.0,92711.0,8933.0,63490.0,329.0
Netherlands,NLD,2011,277502.0,19496.0,412.0,67301.0,6295.0,42580.0,311.0
Netherlands,NLD,2012,232544.0,18434.0,779.0,90596.0,5535.0,45383.0,142.0
Netherlands,NLD,2013,189294.0,21835.0,536.0,112989.0,5379.0,57665.0,149.0
Netherlands Antilles,ANT,1961,100.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1962,100.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1963,200.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1964,200.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1965,400.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1966,400.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1967,300.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1968,300.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1969,300.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1970,357.0,,,,,0.0,300.0
Netherlands Antilles,ANT,1971,357.0,,,,,0.0,400.0
Netherlands Antilles,ANT,1972,357.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1973,357.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1974,357.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1975,357.0,,,,,0.0,530.0
Netherlands Antilles,ANT,1976,357.0,,,,,0.0,580.0
Netherlands Antilles,ANT,1977,357.0,,,,,0.0,630.0
Netherlands Antilles,ANT,1978,554.0,,,,,0.0,456.0
Netherlands Antilles,ANT,1979,554.0,,,,,0.0,456.0
Netherlands Antilles,ANT,1980,554.0,,,,,0.0,536.0
Netherlands Antilles,ANT,1981,554.0,,,,,0.0,436.0
Netherlands Antilles,ANT,1982,554.0,,,,,0.0,476.0
Netherlands Antilles,ANT,1983,554.0,,,,,0.0,476.0
Netherlands Antilles,ANT,1984,554.0,,,,,0.0,476.0
Netherlands Antilles,ANT,1985,550.0,,,,,0.0,480.0
Netherlands Antilles,ANT,1986,560.0,,,,,0.0,500.0
Netherlands Antilles,ANT,1987,580.0,,,,,30.0,520.0
Netherlands Antilles,ANT,1988,620.0,,,,,20.0,580.0
Netherlands Antilles,ANT,1989,620.0,,,,,20.0,580.0
Netherlands Antilles,ANT,1990,620.0,,,,,20.0,580.0
Netherlands Antilles,ANT,1991,550.0,,,,,20.0,550.0
Netherlands Antilles,ANT,1992,570.0,,,,,10.0,575.0
Netherlands Antilles,ANT,1993,605.0,,,,,10.0,590.0
Netherlands Antilles,ANT,1994,560.0,,,,,10.0,535.0
Netherlands Antilles,ANT,1995,510.0,,,,,9.0,505.0
Netherlands Antilles,ANT,1996,13252.0,,,,,9.0,505.0
Netherlands Antilles,ANT,1997,19072.0,,,,,10.0,455.0
Netherlands Antilles,ANT,1998,19294.0,,,,,10.0,455.0
Netherlands Antilles,ANT,1999,18971.0,,,,,10.0,455.0
Netherlands Antilles,ANT,2000,19421.0,,,,,10.0,455.0
Netherlands Antilles,ANT,2001,22230.0,,,,,10.0,570.0
Netherlands Antilles,ANT,2002,12326.0,,,,,5.0,570.0
Netherlands Antilles,ANT,2003,19549.0,,,,,5.0,595.0
Netherlands Antilles,ANT,2004,16686.0,,,,,5.0,595.0
Netherlands Antilles,ANT,2005,0.0,,,,,5.0,645.0
Netherlands Antilles,ANT,2006,5547.0,,,,,5.0,695.0
Netherlands Antilles,ANT,2007,3313.0,,,,,5.0,700.0
Netherlands Antilles,ANT,2008,15993.0,,,,,5.0,700.0
Netherlands Antilles,ANT,2009,18179.0,,,,,5.0,700.0
Netherlands Antilles,ANT,2010,17790.0,,,,,5.0,700.0
New Caledonia,NCL,1961,0.0,100.0,0.0,0.0,,0.0,300.0
New Caledonia,NCL,1962,0.0,200.0,0.0,0.0,,100.0,500.0
New Caledonia,NCL,1963,0.0,300.0,0.0,0.0,,200.0,700.0
New Caledonia,NCL,1964,0.0,200.0,0.0,0.0,,100.0,600.0
New Caledonia,NCL,1965,0.0,200.0,0.0,0.0,,200.0,500.0
New Caledonia,NCL,1966,0.0,200.0,0.0,0.0,,100.0,500.0
New Caledonia,NCL,1967,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1968,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1969,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1970,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1971,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1972,0.0,100.0,0.0,0.0,,0.0,400.0
New Caledonia,NCL,1973,0.0,200.0,0.0,0.0,,0.0,600.0
New Caledonia,NCL,1974,0.0,268.0,0.0,0.0,,0.0,600.0
New Caledonia,NCL,1975,0.0,94.0,0.0,0.0,,0.0,749.0
New Caledonia,NCL,1976,0.0,65.0,0.0,0.0,,7.0,799.0
New Caledonia,NCL,1977,9.0,33.0,0.0,6.0,,0.0,870.0
New Caledonia,NCL,1978,35.0,29.0,2.0,3.0,,1.0,403.0
New Caledonia,NCL,1979,97.0,35.0,2.0,38.0,,2.0,676.0
New Caledonia,NCL,1980,39.0,13.0,1.0,7.0,,54.0,613.0
New Caledonia,NCL,1981,318.0,42.0,1.0,59.0,,24.0,453.0
New Caledonia,NCL,1982,988.0,83.0,6.0,113.0,,53.0,79.0
New Caledonia,NCL,1983,660.0,96.0,10.0,135.0,,25.0,307.0
New Caledonia,NCL,1984,426.0,126.0,12.0,115.0,,23.0,638.0
New Caledonia,NCL,1985,669.0,152.0,17.0,110.0,,18.0,476.0
New Caledonia,NCL,1986,681.0,112.0,8.0,127.0,,15.0,557.0
New Caledonia,NCL,1987,1593.0,143.0,6.0,112.0,,29.0,733.0
New Caledonia,NCL,1988,1405.0,250.0,4.0,275.0,,8.0,432.0
New Caledonia,NCL,1989,1260.0,337.0,10.0,476.0,,113.0,611.0
New Caledonia,NCL,1990,2151.0,575.0,8.0,625.0,,119.0,607.0
New Caledonia,NCL,1991,1998.0,681.0,8.0,346.0,,125.0,529.0
New Caledonia,NCL,1992,1291.0,788.0,6.0,221.0,,117.0,585.0
New Caledonia,NCL,1993,1491.0,665.0,6.0,138.0,,92.0,229.0
New Caledonia,NCL,1994,1771.0,724.0,1.0,104.0,,96.0,471.0
New Caledonia,NCL,1995,1669.0,903.0,3.0,71.0,,94.0,363.0
New Caledonia,NCL,1996,1583.0,1018.0,3.0,65.0,,199.0,415.0
New Caledonia,NCL,1997,1252.0,1150.0,1.0,97.0,,140.0,385.0
New Caledonia,NCL,1998,1949.0,1606.0,2.0,107.0,,177.0,458.0
New Caledonia,NCL,1999,2054.0,1895.0,3.0,85.0,,57.0,415.0
New Caledonia,NCL,2000,2121.0,1769.0,1.0,99.0,,37.0,509.0
New Caledonia,NCL,2001,2061.0,1866.0,0.0,111.0,,57.0,618.0
New Caledonia,NCL,2002,2315.0,1868.0,0.0,90.0,,73.0,602.0
New Caledonia,NCL,2003,2437.0,1728.0,1.0,108.0,,76.0,370.0
New Caledonia,NCL,2004,2620.0,2250.0,1.0,120.0,,76.0,145.0
New Caledonia,NCL,2005,2491.0,2465.0,1.0,102.0,,91.0,197.0
New Caledonia,NCL,2006,2195.0,2313.0,0.0,94.0,,99.0,245.0
New Caledonia,NCL,2007,2217.0,1882.0,0.0,109.0,,90.0,213.0
New Caledonia,NCL,2008,2484.0,2092.0,0.0,119.0,,74.0,288.0
New Caledonia,NCL,2009,2699.0,1940.0,0.0,111.0,,77.0,284.0
New Caledonia,NCL,2010,2913.0,1268.0,0.0,125.0,,81.0,347.0
New Caledonia,NCL,2011,2868.0,1625.0,1.0,147.0,,36.0,282.0
New Caledonia,NCL,2012,2868.0,1625.0,1.0,147.0,,36.0,282.0
New Caledonia,NCL,2013,2868.0,1625.0,1.0,147.0,,36.0,282.0
New Zealand,NZL,1961,2300.0,4000.0,0.0,29634.0,100.0,11800.0,2900.0
New Zealand,NZL,1962,2800.0,4600.0,0.0,30915.0,100.0,8200.0,2800.0
New Zealand,NZL,1963,2700.0,4500.0,0.0,30846.0,0.0,8200.0,3400.0
New Zealand,NZL,1964,2700.0,4600.0,0.0,26257.0,100.0,9700.0,800.0
New Zealand,NZL,1965,2800.0,5000.0,0.0,26907.0,100.0,12800.0,900.0
New Zealand,NZL,1966,3500.0,6600.0,0.0,29518.0,200.0,15400.0,700.0
New Zealand,NZL,1967,4005.0,8100.0,0.0,31366.0,300.0,15300.0,1400.0
New Zealand,NZL,1968,4414.0,10900.0,0.0,27837.0,800.0,13800.0,1400.0
New Zealand,NZL,1969,4100.0,8900.0,0.0,27043.0,900.0,7800.0,1300.0
New Zealand,NZL,1970,5150.0,6600.0,0.0,34153.0,1400.0,11600.0,700.0
New Zealand,NZL,1971,7400.0,5700.0,0.0,35300.0,1800.0,15400.0,600.0
New Zealand,NZL,1972,7668.0,4600.0,0.0,29800.0,2400.0,13500.0,500.0
New Zealand,NZL,1973,6984.0,4700.0,400.0,35400.0,1600.0,16300.0,900.0
New Zealand,NZL,1974,8760.0,3823.0,100.0,37781.0,1629.0,16108.0,1239.0
New Zealand,NZL,1975,5775.0,3313.0,71.0,29748.0,2644.0,21746.0,1396.0
New Zealand,NZL,1976,7344.0,3700.0,94.0,38667.0,2068.0,18301.0,1014.0
New Zealand,NZL,1977,10907.0,3590.0,556.0,43439.0,1714.0,17543.0,1049.0
New Zealand,NZL,1978,19924.0,3756.0,1784.0,53898.0,2234.0,15552.0,2170.0
New Zealand,NZL,1979,19761.0,4586.0,414.0,67452.0,2302.0,15421.0,10100.0
New Zealand,NZL,1980,21150.0,4637.0,280.0,106602.0,2067.0,15047.0,7624.0
New Zealand,NZL,1981,19756.0,4595.0,1019.0,120590.0,1507.0,15456.0,7290.0
New Zealand,NZL,1982,16971.0,4855.0,610.0,127132.0,1242.0,18799.0,5928.0
New Zealand,NZL,1983,15390.0,5113.0,1421.0,150636.0,1562.0,24961.0,5953.0
New Zealand,NZL,1984,16804.0,5717.0,6277.0,155045.0,1882.0,26968.0,5925.0
New Zealand,NZL,1985,18724.0,5791.0,1781.0,157797.0,2083.0,25049.0,3308.0
New Zealand,NZL,1986,29560.0,5469.0,1000.0,153599.0,2169.0,29069.0,3981.0
New Zealand,NZL,1987,30395.0,5089.0,4722.0,180875.0,2444.0,33258.0,3237.0
New Zealand,NZL,1988,34759.0,3764.0,4354.0,211508.0,3031.0,42036.0,4690.0
New Zealand,NZL,1989,43565.0,3987.0,7622.0,239611.0,3565.0,39543.0,4402.0
New Zealand,NZL,1990,45310.0,3970.0,20647.0,265577.0,4512.0,36636.0,3068.0
New Zealand,NZL,1991,55036.0,3698.0,23246.0,282961.0,4783.0,61359.0,3619.0
New Zealand,NZL,1992,53112.0,4098.0,44537.0,343748.0,5165.0,62457.0,7765.0
New Zealand,NZL,1993,59584.0,4299.0,25816.0,319727.0,5525.0,60318.0,9401.0
New Zealand,NZL,1994,56219.0,4294.0,52024.0,315636.0,6462.0,59571.0,8696.0
New Zealand,NZL,1995,53100.0,13926.0,68571.0,393999.0,7300.0,83789.0,5596.0
New Zealand,NZL,1996,47103.0,4151.0,23708.0,312270.0,8004.0,78049.0,26526.0
New Zealand,NZL,1997,58111.0,6538.0,45129.0,453289.0,5964.0,95562.0,26264.0
New Zealand,NZL,1998,64670.0,4110.0,42735.0,516894.0,7517.0,97176.0,54.0
New Zealand,NZL,1999,64516.0,4163.0,27478.0,487936.0,7269.0,99011.0,74.0
New Zealand,NZL,2000,59310.0,4214.0,21071.0,455203.0,7610.0,90832.0,122.0
New Zealand,NZL,2001,63597.0,4018.0,35285.0,451460.0,9914.0,80631.0,66.0
New Zealand,NZL,2002,91162.0,3807.0,50157.0,431344.0,8226.0,89665.0,78.0
New Zealand,NZL,2003,84924.0,3728.0,43854.0,408123.0,5921.0,88341.0,50.0
New Zealand,NZL,2004,94500.0,3297.0,84567.0,355424.0,6207.0,93609.0,42.0
New Zealand,NZL,2005,86487.0,3865.0,87950.0,358418.0,8591.0,104379.0,42.0
New Zealand,NZL,2006,84868.0,3691.0,69360.0,310602.0,8797.0,105934.0,23.0
New Zealand,NZL,2007,97854.0,3616.0,70993.0,314858.0,10425.0,107815.0,21.0
New Zealand,NZL,2008,92924.0,3710.0,55799.0,293470.0,9991.0,107851.0,145.0
New Zealand,NZL,2009,85907.0,3425.0,46434.0,297916.0,13278.0,96591.0,23.0
New Zealand,NZL,2010,81349.0,3936.0,32768.0,312514.0,13797.0,101435.0,238.0
New Zealand,NZL,2011,83968.0,3688.0,37133.0,299735.0,15028.0,106764.0,8.0
New Zealand,NZL,2012,80354.0,3709.0,35479.0,315632.0,13473.0,91254.0,22.0
New Zealand,NZL,2013,88462.0,3862.0,24820.0,318582.0,13044.0,89856.0,31.0
Nicaragua,NIC,1961,0.0,2000.0,0.0,0.0,600.0,0.0,1400.0
Nicaragua,NIC,1962,0.0,2000.0,0.0,0.0,600.0,0.0,1400.0
Nicaragua,NIC,1963,0.0,2500.0,0.0,0.0,900.0,0.0,1600.0
Nicaragua,NIC,1964,0.0,2500.0,0.0,0.0,900.0,0.0,1600.0
Nicaragua,NIC,1965,0.0,3000.0,0.0,0.0,1100.0,0.0,1500.0
Nicaragua,NIC,1966,0.0,4000.0,0.0,0.0,1200.0,0.0,1800.0
Nicaragua,NIC,1967,0.0,4600.0,0.0,0.0,1300.0,0.0,2000.0
Nicaragua,NIC,1968,0.0,5200.0,0.0,0.0,1300.0,0.0,2100.0
Nicaragua,NIC,1969,0.0,6170.0,0.0,0.0,1200.0,0.0,2000.0
Nicaragua,NIC,1970,0.0,6180.0,0.0,0.0,1300.0,0.0,2200.0
Nicaragua,NIC,1971,0.0,5740.0,0.0,0.0,1300.0,0.0,2200.0
Nicaragua,NIC,1972,0.0,6730.0,0.0,0.0,1200.0,0.0,3000.0
Nicaragua,NIC,1973,0.0,7040.0,0.0,0.0,2600.0,0.0,4000.0
Nicaragua,NIC,1974,0.0,6124.0,0.0,0.0,460.0,0.0,1845.0
Nicaragua,NIC,1975,0.0,7294.0,0.0,0.0,359.0,0.0,3125.0
Nicaragua,NIC,1976,850.0,7740.0,0.0,0.0,458.0,0.0,1465.0
Nicaragua,NIC,1977,3360.0,8954.0,0.0,0.0,393.0,0.0,1207.0
Nicaragua,NIC,1978,5740.0,8058.0,0.0,0.0,178.0,0.0,1924.0
Nicaragua,NIC,1979,1880.0,6156.0,0.0,0.0,126.0,0.0,959.0
Nicaragua,NIC,1980,0.0,5968.0,0.0,0.0,79.0,0.0,949.0
Nicaragua,NIC,1981,0.0,4583.0,0.0,0.0,193.0,0.0,1168.0
Nicaragua,NIC,1982,0.0,3295.0,0.0,0.0,486.0,0.0,1219.0
Nicaragua,NIC,1983,0.0,3100.0,0.0,0.0,381.0,59.0,1025.0
Nicaragua,NIC,1984,0.0,3020.0,0.0,0.0,121.0,0.0,1215.0
Nicaragua,NIC,1985,0.0,2900.0,0.0,0.0,86.0,0.0,1205.0
Nicaragua,NIC,1986,0.0,1921.0,0.0,0.0,56.0,0.0,524.0
Nicaragua,NIC,1987,0.0,2782.0,0.0,0.0,173.0,0.0,2076.0
Nicaragua,NIC,1988,0.0,2780.0,0.0,0.0,118.0,0.0,1830.0
Nicaragua,NIC,1989,0.0,2591.0,0.0,0.0,118.0,0.0,1947.0
Nicaragua,NIC,1990,0.0,1873.0,0.0,0.0,154.0,0.0,1135.0
Nicaragua,NIC,1991,0.0,3262.0,0.0,0.0,260.0,0.0,2261.0
Nicaragua,NIC,1992,8.0,3953.0,0.0,595.0,352.0,0.0,1835.0
Nicaragua,NIC,1993,6.0,4758.0,0.0,793.0,551.0,80.0,2024.0
Nicaragua,NIC,1994,72.0,7082.0,0.0,2823.0,828.0,50.0,866.0
Nicaragua,NIC,1995,87.0,7501.0,0.0,2947.0,543.0,10.0,901.0
Nicaragua,NIC,1996,490.0,10893.0,0.0,2824.0,646.0,110.0,1261.0
Nicaragua,NIC,1997,883.0,11438.0,0.0,3439.0,603.0,64.0,936.0
Nicaragua,NIC,1998,198.0,13719.0,0.0,4286.0,447.0,63.0,1202.0
Nicaragua,NIC,1999,4039.0,14939.0,0.0,3659.0,421.0,95.0,802.0
Nicaragua,NIC,2000,7039.0,16162.0,0.0,3330.0,439.0,155.0,686.0
Nicaragua,NIC,2001,5341.0,14301.0,0.0,4112.0,423.0,378.0,879.0
Nicaragua,NIC,2002,4407.0,14642.0,5.0,4437.0,302.0,295.0,1286.0
Nicaragua,NIC,2003,937.0,14754.0,5.0,4488.0,274.0,382.0,1466.0
Nicaragua,NIC,2004,4838.0,15547.0,18.0,4374.0,746.0,395.0,1259.0
Nicaragua,NIC,2005,10594.0,17537.0,3.0,5375.0,1343.0,598.0,2170.0
Nicaragua,NIC,2006,16452.0,17282.0,6.0,5370.0,682.0,1046.0,1517.0
Nicaragua,NIC,2007,10128.0,20110.0,6.0,6269.0,1198.0,580.0,762.0
Nicaragua,NIC,2008,14073.0,23688.0,16.0,5078.0,2326.0,1076.0,487.0
Nicaragua,NIC,2009,14919.0,30530.0,16.0,4186.0,2391.0,1894.0,337.0
Nicaragua,NIC,2010,17268.0,27579.0,4.0,4937.0,1271.0,3108.0,280.0
Nicaragua,NIC,2011,15107.0,22538.0,7.0,4330.0,936.0,5641.0,415.0
Nicaragua,NIC,2012,15107.0,22538.0,7.0,4330.0,936.0,5641.0,415.0
Nicaragua,NIC,2013,15107.0,22538.0,7.0,4330.0,936.0,5641.0,415.0
Niger,NER,1961,,0.0,,,4200.0,,
Niger,NER,1962,,0.0,,,6000.0,,
Niger,NER,1963,,0.0,,,9000.0,,
Niger,NER,1964,,0.0,,,6300.0,,
Niger,NER,1965,,0.0,,,5000.0,,
Niger,NER,1966,,0.0,,,5000.0,,
Niger,NER,1967,,0.0,,,3700.0,,
Niger,NER,1968,,0.0,,,4300.0,,
Niger,NER,1969,,0.0,,,3000.0,,
Niger,NER,1970,,0.0,,,2400.0,,
Niger,NER,1971,,0.0,,,5400.0,,
Niger,NER,1972,,0.0,,,16400.0,,
Niger,NER,1973,,0.0,,,16200.0,,
Niger,NER,1974,,0.0,,,15050.0,,
Niger,NER,1975,,0.0,,,9142.0,,
Niger,NER,1976,,0.0,,,4715.0,,
Niger,NER,1977,,0.0,,,7372.0,,
Niger,NER,1978,,0.0,,,8783.0,,
Niger,NER,1979,,0.0,,,8934.0,,
Niger,NER,1980,,0.0,,,8892.0,,
Niger,NER,1981,,0.0,,,8208.0,,
Niger,NER,1982,,0.0,,,6840.0,,
Niger,NER,1983,,0.0,,,3251.0,,
Niger,NER,1984,,0.0,,,3000.0,,
Niger,NER,1985,,0.0,,,2000.0,,
Niger,NER,1986,,0.0,,,2345.0,,
Niger,NER,1987,,0.0,,,2283.0,,
Niger,NER,1988,,0.0,,,2499.0,,
Niger,NER,1989,,0.0,,,4741.0,,
Niger,NER,1990,,0.0,,,3354.0,,
Niger,NER,1991,,0.0,,,3145.0,,
Niger,NER,1992,,0.0,,,2464.0,,
Niger,NER,1993,,60.0,,,2112.0,,
Niger,NER,1994,,200.0,,,2333.0,,
Niger,NER,1995,,110.0,,,3541.0,,
Niger,NER,1996,,0.0,,,4167.0,,
Niger,NER,1997,,0.0,,,6341.0,,
Niger,NER,1998,,0.0,,,7025.0,,
Niger,NER,1999,,0.0,,,11014.0,,
Niger,NER,2000,,0.0,,,16265.0,,
Niger,NER,2001,,0.0,,,20821.0,,
Niger,NER,2002,,0.0,,,23600.0,,
Niger,NER,2003,,0.0,,,55900.0,,
Niger,NER,2004,,0.0,,,51506.0,,
Niger,NER,2005,,0.0,,,50058.0,,
Niger,NER,2006,,0.0,,,29875.0,,
Niger,NER,2007,,0.0,,,29768.0,,
Niger,NER,2008,,0.0,,,30000.0,,
Niger,NER,2009,,0.0,,,29954.0,,
Niger,NER,2010,,0.0,,,40070.0,,
Niger,NER,2011,,0.0,,,53258.0,,
Niger,NER,2012,,0.0,,,46600.0,,
Niger,NER,2013,,0.0,,,45200.0,,
Nigeria,NGA,1961,9200.0,600.0,0.0,15000.0,25010.0,0.0,5200.0
Nigeria,NGA,1962,10800.0,700.0,0.0,17700.0,30030.0,0.0,6000.0
Nigeria,NGA,1963,11000.0,700.0,0.0,18300.0,30050.0,0.0,6200.0
Nigeria,NGA,1964,16600.0,1100.0,0.0,28700.0,30070.0,0.0,9000.0
Nigeria,NGA,1965,17100.0,1100.0,0.0,29300.0,40080.0,0.0,9700.0
Nigeria,NGA,1966,18000.0,1200.0,0.0,30600.0,50100.0,0.0,10200.0
Nigeria,NGA,1967,20000.0,1300.0,0.0,34200.0,52620.0,0.0,11300.0
Nigeria,NGA,1968,20100.0,1300.0,0.0,34000.0,53130.0,0.0,11600.0
Nigeria,NGA,1969,18300.0,1200.0,0.0,31000.0,54950.0,0.0,10400.0
Nigeria,NGA,1970,24100.0,1600.0,0.0,43900.0,76299.0,0.0,10000.0
Nigeria,NGA,1971,30663.0,1941.0,0.0,84996.0,104696.0,0.0,23000.0
Nigeria,NGA,1972,37543.0,2116.0,0.0,78332.0,106403.0,0.0,22000.0
Nigeria,NGA,1973,36215.0,2179.0,0.0,85197.0,107002.0,0.0,20000.0
Nigeria,NGA,1974,39711.0,2244.0,0.0,80685.0,112734.0,0.0,21962.0
Nigeria,NGA,1975,39088.0,2268.0,0.0,82149.0,112995.0,0.0,20000.0
Nigeria,NGA,1976,30815.0,1763.0,0.0,93048.0,114959.0,0.0,20000.0
Nigeria,NGA,1977,31335.0,2117.0,0.0,93107.0,115619.0,0.0,20000.0
Nigeria,NGA,1978,31825.0,1916.0,0.0,94219.0,116108.0,0.0,20000.0
Nigeria,NGA,1979,32441.0,1901.0,0.0,96722.0,117689.0,0.0,20000.0
Nigeria,NGA,1980,36671.0,1890.0,0.0,84416.0,113316.0,0.0,25000.0
Nigeria,NGA,1981,41550.0,2003.0,0.0,80023.0,111556.0,0.0,25000.0
Nigeria,NGA,1982,41806.0,3525.0,0.0,84008.0,113985.0,0.0,26391.0
Nigeria,NGA,1983,50488.0,2375.0,64.0,74621.0,116982.0,0.0,27782.0
Nigeria,NGA,1984,38745.0,8725.0,3.0,82455.0,110429.0,0.0,23576.0
Nigeria,NGA,1985,37873.0,2810.0,0.0,72760.0,87763.0,0.0,44147.0
Nigeria,NGA,1986,29280.0,7405.0,0.0,58185.0,107076.0,0.0,69627.0
Nigeria,NGA,1987,44283.0,6391.0,0.0,43950.0,103561.0,0.0,62623.0
Nigeria,NGA,1988,44057.0,7926.0,0.0,53297.0,110574.0,0.0,63660.0
Nigeria,NGA,1989,53544.0,8611.0,0.0,74194.0,115100.0,0.0,49000.0
Nigeria,NGA,1990,26793.0,8610.0,5635.0,50550.0,98676.0,0.0,126064.0
Nigeria,NGA,1991,96665.0,11140.0,489.0,57378.0,91565.0,0.0,10468.0
Nigeria,NGA,1992,95646.0,15040.0,11.0,74679.0,109357.0,0.0,23682.0
Nigeria,NGA,1993,73589.0,17508.0,200.0,40325.0,111817.0,0.0,12060.0
Nigeria,NGA,1994,68910.0,12581.0,160.0,61749.0,117700.0,0.0,20132.0
Nigeria,NGA,1995,103700.0,20769.0,180.0,68720.0,133392.0,0.0,39340.0
Nigeria,NGA,1996,121226.0,16680.0,3.0,77568.0,109012.0,0.0,32995.0
Nigeria,NGA,1997,147098.0,27163.0,290.0,98502.0,117941.0,0.0,21226.0
Nigeria,NGA,1998,150621.0,26215.0,0.0,104516.0,159478.0,2357.0,40295.0
Nigeria,NGA,1999,132364.0,35294.0,0.0,114807.0,161130.0,0.0,33770.0
Nigeria,NGA,2000,127069.0,25596.0,0.0,104856.0,158033.0,0.0,51541.0
Nigeria,NGA,2001,113360.0,25787.0,189.0,107346.0,178573.0,2084.0,49205.0
Nigeria,NGA,2002,112283.0,35711.0,419.0,114823.0,217905.0,2426.0,28152.0
Nigeria,NGA,2003,123795.0,34327.0,328.0,125732.0,205645.0,2741.0,13271.0
Nigeria,NGA,2004,114942.0,28552.0,290.0,110969.0,226214.0,2913.0,25321.0
Nigeria,NGA,2005,118371.0,33922.0,140.0,110106.0,294406.0,2822.0,19770.0
Nigeria,NGA,2006,133333.0,37464.0,319.0,125952.0,307973.0,2475.0,29385.0
Nigeria,NGA,2007,127098.0,25843.0,250.0,118401.0,312194.0,2866.0,28855.0
Nigeria,NGA,2008,124398.0,20063.0,285.0,121017.0,447620.0,2671.0,28521.0
Nigeria,NGA,2009,130397.0,27958.0,261.0,122703.0,438567.0,3020.0,28100.0
Nigeria,NGA,2010,133351.0,29163.0,241.0,130126.0,493917.0,3415.0,27303.0
Nigeria,NGA,2011,134752.0,28504.0,383.0,138608.0,522409.0,3831.0,28127.0
Nigeria,NGA,2012,134752.0,28504.0,383.0,138608.0,522409.0,3831.0,28127.0
Nigeria,NGA,2013,134752.0,28504.0,383.0,138608.0,522409.0,3831.0,28127.0
North Korea,PRK,1961,0.0,0.0,0.0,0.0,24000.0,0.0,318000.0
North Korea,PRK,1962,0.0,0.0,0.0,0.0,24000.0,0.0,324000.0
North Korea,PRK,1963,0.0,0.0,0.0,0.0,24000.0,0.0,342000.0
North Korea,PRK,1964,0.0,0.0,0.0,0.0,24200.0,0.0,338000.0
North Korea,PRK,1965,0.0,0.0,0.0,0.0,24300.0,0.0,362000.0
North Korea,PRK,1966,0.0,0.0,0.0,0.0,24410.0,0.0,389000.0
